id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
3270,497,744,7,958.17,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3271,515,744,6,782.59,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3272,493,744,5,155.81,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3273,493,744,8,155.81,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3274,492,744,6,240.45,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3275,509,744,5,412.30,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3276,506,744,8,882.15,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3277,204,745,7,217.39,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3278,204,745,7,217.39,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3279,204,745,9,217.39,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3280,205,745,6,989.47,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3281,203,745,4,994.65,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3282,247,746,9,5.55,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3283,241,746,4,892.18,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3284,244,746,3,978.06,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3285,257,746,6,463.67,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3286,232,746,3,684.58,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3287,235,746,7,384.88,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3288,258,746,4,426.40,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3289,239,746,2,279.53,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3290,1928,747,6,54.88,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3291,1928,747,10,54.88,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3292,1923,747,3,834.66,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3293,1928,747,4,54.88,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3294,1923,747,7,834.66,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3295,1926,747,4,703.56,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3296,1926,747,8,703.56,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3297,1928,747,6,54.88,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3298,549,748,5,544.71,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3299,545,748,3,729.68,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3300,549,748,6,544.71,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3301,542,748,3,154.20,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3302,547,748,9,485.82,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3303,547,748,6,485.82,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3304,548,748,1,297.44,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3305,544,748,7,327.59,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3306,526,749,7,996.71,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3307,525,749,5,995.66,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3308,528,749,6,233.24,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3309,1187,750,9,330.04,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3310,1184,750,5,35.90,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3311,1210,750,5,151.91,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3312,1331,751,9,920.75,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3313,1350,751,6,650.55,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3314,1346,751,5,840.53,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3315,1356,751,4,252.36,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3316,1328,751,7,400.97,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3317,324,752,1,58.42,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3318,328,752,10,176.05,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3319,316,752,4,974.87,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3320,323,752,1,816.06,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3321,319,752,6,839.06,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3322,317,752,5,902.50,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3323,328,752,10,176.05,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3324,320,752,7,626.20,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3325,1326,753,4,857.07,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3326,1308,753,8,152.56,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3327,1279,753,6,846.74,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3328,1321,753,6,583.39,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3329,1303,753,10,60.80,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3330,1304,753,9,723.61,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3331,1292,754,8,371.28,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3332,1323,754,9,163.95,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3333,1285,754,2,316.18,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3334,1313,754,5,684.91,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3335,928,755,6,323.46,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3336,938,755,9,576.32,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3337,929,755,3,282.70,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3338,2059,756,4,473.67,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3339,2082,756,10,975.14,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3340,2062,756,2,179.05,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3341,1693,757,4,686.87,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3342,1120,758,4,742.56,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3343,1130,758,10,86.81,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3344,1135,758,2,744.46,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3345,1136,758,4,949.33,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3346,1126,758,1,154.01,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3347,353,759,5,116.85,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3348,334,759,4,748.61,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3349,362,759,1,157.26,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3350,362,759,6,157.26,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3351,363,759,2,507.43,2012-03-27 14:54:45 UTC,2012-03-27 14:54:45 UTC
3352,2394,760,5,685.36,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3353,2370,760,5,695.25,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3354,2373,760,9,587.80,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3355,2374,760,10,734.86,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3356,2375,760,6,135.95,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3357,2384,760,8,988.91,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3358,2373,760,3,587.80,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3359,2204,761,8,258.19,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3360,2183,761,4,700.21,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3361,2198,761,5,349.04,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3362,2177,761,2,696.68,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3363,2181,761,6,862.68,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3364,2184,761,9,509.76,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3365,1174,762,9,657.90,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3366,1901,763,6,872.39,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3367,1890,763,6,418.08,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3368,1894,763,8,473.88,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3369,1898,763,10,262.37,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3370,1886,763,9,828.79,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3371,1344,764,2,513.97,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3372,1368,764,2,274.09,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3373,2226,765,6,744.45,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3374,1231,766,1,187.69,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3375,1225,766,8,775.98,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3376,1227,766,7,924.28,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3377,1231,766,1,187.69,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3378,1227,766,9,924.28,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3379,1224,766,3,957.15,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3380,1227,766,10,924.28,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3381,1227,766,1,924.28,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3382,2378,767,8,308.70,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3383,2373,767,10,587.80,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3384,2392,767,7,548.66,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3385,2391,767,3,680.07,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3386,2375,767,9,135.95,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3387,2387,767,9,258.55,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3388,2392,767,8,548.66,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3389,2371,767,4,903.67,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3390,251,768,1,728.48,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3391,242,768,10,642.97,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3392,250,768,3,200.21,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3393,242,768,7,642.97,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3394,254,768,8,852.67,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3395,129,769,10,640.49,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3396,151,769,5,458.49,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3397,160,769,8,71.96,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3398,137,769,7,54.40,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3399,159,769,10,665.03,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3400,134,769,1,225.46,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3401,154,769,6,654.64,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3402,148,769,6,358.48,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3403,2301,770,4,537.42,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3404,2302,770,7,35.90,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3405,2301,770,7,537.42,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3406,2051,771,1,937.07,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3407,2043,771,1,775.63,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3408,561,772,8,289.65,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3409,567,772,6,947.52,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3410,572,772,4,276.42,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3411,2028,773,4,132.56,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3412,2034,773,8,567.72,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3413,2034,773,9,567.72,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3414,2034,773,8,567.72,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3415,2036,773,8,284.44,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3416,2029,773,8,824.13,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3417,71,774,10,28.96,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3418,58,774,2,646.88,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3419,69,774,8,560.89,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3420,65,774,1,963.77,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3421,61,774,5,261.72,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3422,62,774,9,609.45,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3423,227,775,7,853.19,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3424,227,775,5,853.19,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3425,227,775,4,853.19,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3426,227,775,1,853.19,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3427,584,776,8,861.12,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3428,585,776,10,653.82,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3429,589,776,7,847.93,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3430,589,776,7,847.93,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3431,584,776,8,861.12,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3432,585,776,2,653.82,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3433,587,776,9,50.03,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3434,590,776,6,808.27,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3435,2348,777,5,390.29,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3436,2338,777,7,996.33,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3437,2348,777,5,390.29,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3438,2348,777,7,390.29,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3439,2336,777,3,696.16,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3440,2354,777,5,347.90,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3441,1725,778,7,158.42,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3442,1726,778,2,347.91,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3443,1720,778,3,935.19,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3444,1730,778,10,126.43,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3445,1721,778,8,498.05,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3446,1721,778,5,498.05,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3447,1720,778,4,935.19,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3448,1719,778,2,31.60,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3449,182,779,2,133.27,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3450,185,779,2,231.75,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3451,181,779,9,219.79,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3452,196,779,8,333.17,2012-03-27 14:54:46 UTC,2012-03-27 14:54:46 UTC
3453,196,779,6,333.17,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3454,167,779,4,891.35,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3455,200,779,5,969.03,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3456,181,779,5,219.79,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3457,1417,780,2,408.70,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3458,1406,780,2,640.47,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3459,1412,780,8,981.55,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3460,2155,781,8,444.20,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3461,2160,781,4,2.47,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3462,2134,781,4,656.54,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3463,2169,781,10,800.60,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3464,1104,782,3,397.62,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3465,1103,782,1,963.80,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3466,1103,782,7,963.80,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3467,1102,782,1,77.96,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3468,1102,782,9,77.96,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3469,1102,782,10,77.96,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3470,1104,782,6,397.62,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3471,1917,783,3,487.18,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3472,1921,783,5,786.60,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3473,1922,783,6,463.83,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3474,1918,783,5,720.18,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3475,1918,783,3,720.18,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3476,2120,784,7,106.78,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3477,2108,784,9,443.25,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3478,2104,784,5,643.79,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3479,2104,784,8,643.79,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3480,2115,784,8,953.29,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3481,2120,784,2,106.78,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3482,456,785,2,65.62,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3483,458,785,9,945.03,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3484,459,785,10,740.05,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3485,461,785,5,410.44,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3486,469,785,7,171.95,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3487,464,785,9,95.45,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3488,463,785,2,253.28,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3489,995,786,1,888.08,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3490,990,786,2,984.40,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3491,988,786,4,864.88,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3492,1012,786,2,319.41,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3493,1010,786,8,609.42,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3494,996,786,3,275.68,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3495,1012,786,3,319.41,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3496,227,787,9,853.19,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3497,810,788,9,273.38,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3498,805,788,2,774.12,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3499,808,788,10,697.06,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3500,806,788,9,873.40,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3501,806,788,8,873.40,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3502,1856,789,9,676.38,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3503,1857,789,9,393.51,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3504,1860,789,6,736.65,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3505,1864,789,7,331.82,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3506,669,790,7,117.23,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3507,657,790,10,616.28,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3508,643,790,2,287.49,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3509,2367,791,5,776.16,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3510,2373,791,3,587.80,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3511,1698,792,1,720.06,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3512,1703,792,4,208.28,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3513,1692,792,2,364.17,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3514,1917,793,1,487.18,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3515,1918,793,6,720.18,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3516,1917,793,7,487.18,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3517,1922,793,6,463.83,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3518,1921,793,6,786.60,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3519,1919,793,3,963.79,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3520,1920,793,7,42.64,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3521,877,794,7,173.31,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3522,874,794,9,566.44,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3523,868,794,3,485.78,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3524,880,794,8,548.05,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3525,1410,795,1,370.43,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3526,1423,795,7,401.87,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3527,1415,795,7,972.80,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3528,1404,795,5,620.86,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3529,1421,795,10,912.72,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3530,1423,795,3,401.87,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3531,1924,796,7,746.41,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3532,1928,796,9,54.88,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3533,1923,796,3,834.66,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3534,1928,796,2,54.88,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3535,1926,796,7,703.56,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3536,787,797,7,990.01,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3537,781,797,2,75.33,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3538,795,797,4,609.78,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3539,803,797,8,681.08,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3540,805,797,6,774.12,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3541,787,797,6,990.01,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3542,815,797,5,593.20,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3543,806,797,1,873.40,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3544,958,798,5,646.38,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3545,952,798,4,276.07,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3546,962,798,8,233.46,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3547,954,798,5,472.26,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3548,958,798,6,646.38,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3549,963,798,5,303.23,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3550,964,798,7,722.68,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3551,532,799,9,670.75,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3552,525,799,6,995.66,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3553,534,799,5,769.41,2012-03-27 14:54:47 UTC,2012-03-27 14:54:47 UTC
3554,541,799,3,521.00,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3555,527,799,2,799.77,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3556,531,799,10,335.49,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3557,523,799,7,348.73,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3558,2064,800,7,941.17,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3559,2085,800,4,249.84,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3560,2055,800,9,543.68,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3561,2068,800,6,786.04,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
3562,2070,800,2,926.51,2012-03-27 14:54:48 UTC,2012-03-27 14:54:48 UTC
